"FID_","x","y","_cm","_cm_1","Q","SAT","HDOP","Elevation","cm_110msim","cm_50msim"
,35.245219,32.624161,158.907000,147.940000,8.000000,7.000000,1.200000,53.600000,1.588999,1.478999
,35.245206,32.624139,155.821000,143.994000,8.000000,7.000000,1.200000,53.565000,1.557999,1.440000
,35.245193,32.624116,150.900000,143.096000,8.000000,7.000000,1.200000,53.549000,1.508999,1.430999
,35.245179,32.624094,149.493000,140.713000,8.000000,7.000000,1.200000,53.553000,1.495000,1.406999
,35.245166,32.624071,152.540000,142.002000,8.000000,7.000000,1.200000,53.400000,1.524999,1.419999
,35.245151,32.624046,142.853000,137.354000,8.000000,7.000000,1.200000,53.493000,1.429000,1.373999
,35.245138,32.624023,133.673000,123.291000,8.000000,7.000000,1.200000,53.364000,1.337000,1.233000
,35.245125,32.624000,120.626000,113.955000,8.000000,7.000000,1.200000,53.350000,1.205999,1.139999
,35.245109,32.623974,135.587000,121.924000,8.000000,7.000000,1.200000,53.311000,1.355999,1.218999
,35.245094,32.623948,131.212000,120.674000,8.000000,7.000000,1.200000,53.341000,1.312000,1.207000
,35.245078,32.623922,138.478000,126.612000,8.000000,7.000000,1.200000,53.274000,1.384999,1.266000
,35.245062,32.623896,138.634000,129.346000,8.000000,7.000000,1.200000,53.263000,1.386000,1.292999
,35.245046,32.623869,140.431000,130.791000,8.000000,7.000000,1.200000,53.217000,1.404000,1.307999
,35.245032,32.623845,137.696000,124.580000,8.000000,6.000000,1.200000,53.174000,1.376999,1.246000
,35.245014,32.623815,145.040000,136.924000,8.000000,7.000000,1.200000,53.144000,1.450000,1.368999
,35.244997,32.623788,150.548000,137.823000,8.000000,7.000000,1.200000,53.148000,1.504999,1.378000
,35.244981,32.623761,152.735000,140.713000,8.000000,7.000000,1.200000,53.092000,1.526999,1.406999
,35.244965,32.623734,153.126000,140.869000,8.000000,7.000000,1.200000,53.057000,1.531000,1.409000
,35.244949,32.623707,159.728000,144.112000,8.000000,7.000000,1.200000,52.999000,1.597000,1.440999
,35.244933,32.623681,153.243000,139.112000,8.000000,6.000000,1.200000,52.940000,1.531999,1.391000
,35.244917,32.623654,155.235000,141.494000,8.000000,7.000000,1.200000,52.908000,1.552000,1.414999
,35.244902,32.623628,152.384000,137.471000,8.000000,7.000000,1.200000,52.887000,1.524000,1.375000
,35.244885,32.623600,152.189000,138.721000,8.000000,7.000000,1.200000,52.837000,1.521999,1.386999
,35.244869,32.623572,148.478000,135.713000,8.000000,7.000000,1.200000,52.800000,1.485000,1.356999
,35.244853,32.623545,152.071000,137.237000,8.000000,7.000000,1.200000,52.780000,1.521000,1.371999
,35.244837,32.623519,153.517000,140.010000,8.000000,7.000000,1.200000,52.730000,1.534999,1.399999
,35.244821,32.623491,154.923000,139.541000,8.000000,7.000000,1.200000,52.712000,1.549000,1.394999
,35.244806,32.623465,152.189000,139.737000,8.000000,7.000000,1.200000,52.670000,1.521999,1.396999
,35.244791,32.623440,153.556000,136.065000,8.000000,7.000000,1.200000,52.591000,1.536000,1.360999
,35.244775,32.623416,147.032000,135.987000,8.000000,7.000000,1.200000,52.581000,1.470000,1.360000
,35.244760,32.623391,151.798000,139.854000,8.000000,7.000000,1.200000,52.530000,1.518000,1.399000
,35.244744,32.623367,152.150000,142.080000,8.000000,7.000000,1.200000,52.512000,1.521000,1.421000
,35.244728,32.623342,150.157000,137.354000,8.000000,7.000000,1.200000,52.489000,1.501999,1.373999
,35.244714,32.623317,142.814000,130.323000,8.000000,7.000000,1.200000,52.438000,1.427999,1.302999
,35.244699,32.623292,145.275000,132.627000,8.000000,7.000000,1.200000,52.388000,1.452999,1.325999
,35.244685,32.623267,142.267000,130.362000,8.000000,7.000000,1.200000,52.383000,1.422999,1.304000
,35.244671,32.623242,152.618000,139.932000,8.000000,7.000000,1.200000,52.338000,1.526000,1.399000
,35.244657,32.623218,148.439000,134.541000,8.000000,7.000000,1.200000,52.312000,1.483999,1.345000
,35.244642,32.623193,150.118000,135.283000,8.000000,7.000000,1.200000,52.262000,1.501000,1.353000
,35.244628,32.623169,144.650000,129.424000,8.000000,7.000000,1.200000,52.240000,1.445999,1.294000
,35.244613,32.623145,139.923000,127.393000,8.000000,7.000000,1.200000,52.228000,1.399000,1.274000
,35.244598,32.623121,137.657000,126.963000,8.000000,7.000000,1.200000,52.217000,1.376999,1.269999
,35.244584,32.623097,139.923000,126.651000,8.000000,7.000000,1.200000,52.180000,1.399000,1.266999
,35.244570,32.623073,153.673000,138.369000,8.000000,7.000000,1.200000,52.147000,1.536999,1.383999
,35.244554,32.623049,150.587000,138.096000,8.000000,7.000000,1.200000,52.106000,1.506000,1.381000
,35.244541,32.623026,156.993000,141.846000,8.000000,7.000000,1.100000,52.065000,1.570000,1.417999
,35.244527,32.623001,151.603000,135.518000,8.000000,7.000000,1.100000,52.034000,1.516000,1.355000
,35.244513,32.622977,151.681000,138.096000,8.000000,7.000000,1.100000,51.990000,1.516999,1.381000
,35.244499,32.622954,152.970000,138.838000,8.000000,7.000000,1.100000,51.936000,1.529999,1.388000
,35.244485,32.622929,153.439000,137.823000,8.000000,7.000000,1.100000,51.902000,1.534000,1.378000
,35.244470,32.622905,153.478000,135.596000,8.000000,7.000000,1.100000,51.840000,1.534999,1.355999
,35.244455,32.622880,156.525000,139.737000,8.000000,7.000000,1.100000,51.766000,1.565000,1.396999
,35.244440,32.622853,157.228000,139.151000,8.000000,7.000000,1.100000,51.715000,1.572000,1.391999
,35.244424,32.622826,170.509000,150.596000,8.000000,7.000000,1.100000,51.643000,1.705000,1.506000
,35.244408,32.622799,200.900000,172.666000,8.000000,7.000000,1.100000,51.595000,2.009000,1.726999
,35.244392,32.622773,225.978000,186.807000,8.000000,7.000000,1.100000,51.558000,2.259999,1.868000
,35.244376,32.622745,245.860000,201.807000,8.000000,7.000000,1.100000,51.542000,2.459000,2.017999
,35.244359,32.622718,262.032000,210.479000,8.000000,7.000000,1.100000,51.513000,2.619999,2.105000
,35.244344,32.622692,277.618000,221.416000,8.000000,7.000000,1.100000,51.471000,2.776000,2.213999
,35.244328,32.622665,270.118000,211.182000,8.000000,7.000000,1.100000,51.474000,2.700999,2.111999
,35.244312,32.622638,271.485000,211.104000,8.000000,7.000000,1.100000,51.436000,2.714999,2.111000
,35.244296,32.622612,258.360000,207.432000,8.000000,7.000000,1.100000,51.388000,2.584000,2.073999
,35.244282,32.622586,231.095000,187.002000,8.000000,7.000000,1.100000,51.374000,2.311000,1.870000
,35.244266,32.622558,192.814000,160.830000,8.000000,7.000000,1.100000,51.350000,1.927999,1.608000
,35.244251,32.622533,172.110000,151.573000,8.000000,7.000000,1.100000,51.297000,1.720999,1.516000
,35.244237,32.622509,176.251000,151.573000,8.000000,7.000000,1.100000,51.315000,1.763000,1.516000
,35.244224,32.622487,197.267000,169.112000,8.000000,7.000000,1.100000,51.253000,1.973000,1.690999
,35.244212,32.622467,223.556000,187.783000,8.000000,7.000000,1.100000,51.227000,2.236000,1.878000
,35.244200,32.622447,234.728000,192.588000,8.000000,7.000000,1.100000,51.233000,2.346999,1.925999
,35.244188,32.622428,255.392000,205.088000,8.000000,7.000000,1.100000,51.195000,2.553999,2.051000
,35.244178,32.622411,273.634000,220.205000,8.000000,7.000000,1.100000,51.160000,2.736000,2.201999
,35.244168,32.622396,260.431000,202.002000,8.000000,7.000000,1.100000,51.162000,2.604000,2.019999
,35.244157,32.622379,260.001000,200.557000,8.000000,7.000000,1.100000,51.155000,2.599999,2.006000
,35.244146,32.622361,264.064000,203.916000,8.000000,7.000000,1.100000,51.050000,2.641000,2.039000
,35.244139,32.622345,282.423000,221.455000,8.000000,7.000000,1.100000,50.954000,2.823999,2.214999
,35.244130,32.622331,274.376000,208.487000,8.000000,7.000000,1.100000,51.064000,2.743999,2.085000
,35.244122,32.622318,267.423000,202.783000,8.000000,7.000000,1.100000,51.021000,2.674000,2.028000
,35.244112,32.622304,282.501000,217.510000,8.000000,7.000000,1.100000,50.953000,2.825000,2.174999
,35.244103,32.622290,300.860000,236.963000,8.000000,7.000000,1.100000,50.835000,3.009000,2.369999
,35.244097,32.622276,310.587000,244.932000,8.000000,7.000000,1.100000,50.896000,3.105999,2.448999
,35.244095,32.622259,310.665000,244.112000,8.000000,7.000000,1.100000,50.863000,3.107000,2.440999
,35.244099,32.622245,263.985000,201.729000,8.000000,7.000000,1.100000,51.097000,2.640000,2.016999
,35.244109,32.622231,248.751000,197.080000,8.000000,7.000000,1.100000,50.949000,2.487999,1.970999
,35.244125,32.622220,206.446000,174.658000,8.000000,7.000000,1.100000,51.059000,2.063999,1.746999
,35.244142,32.622212,206.173000,183.135000,8.000000,7.000000,1.100000,51.050000,2.062000,1.830999
,35.244160,32.622208,202.579000,168.760000,8.000000,7.000000,1.100000,51.110000,2.026000,1.687999
,35.244182,32.622206,187.618000,155.518000,8.000000,7.000000,1.100000,51.149000,1.876000,1.554999
,35.244201,32.622210,195.392000,159.854000,8.000000,7.000000,1.100000,51.098000,1.953999,1.598999
,35.244219,32.622218,185.392000,152.276000,8.000000,7.000000,1.100000,51.119000,1.853999,1.523000
,35.244233,32.622230,181.212000,157.979000,8.000000,7.000000,1.100000,51.149000,1.812000,1.580000
,35.244242,32.622238,199.025000,179.854000,8.000000,7.000000,1.100000,51.070000,1.990000,1.799000
,35.244244,32.622240,213.009000,189.854000,8.000000,7.000000,1.100000,51.060000,2.130000,1.899000
,35.244244,32.622240,215.275000,191.768000,8.000000,7.000000,1.100000,51.050000,2.153000,1.917999
,35.244245,32.622244,221.720000,192.276000,8.000000,7.000000,1.100000,51.099000,2.217000,1.922999
,35.244251,32.622252,224.962000,184.033000,8.000000,7.000000,1.100000,51.163000,2.250000,1.840000
,35.244257,32.622261,241.056000,190.908000,8.000000,7.000000,1.100000,51.178000,2.411000,1.909000
,35.244258,32.622265,246.720000,192.432000,8.000000,7.000000,1.100000,51.241000,2.467000,1.924000
,35.244265,32.622275,262.071000,203.643000,8.000000,7.000000,1.100000,51.304000,2.621000,2.036000
,35.244273,32.622286,290.821000,233.643000,8.000000,7.000000,1.100000,51.237000,2.907999,2.335999
,35.244274,32.622287,307.267000,246.143000,8.000000,7.000000,1.100000,51.208000,3.072999,2.460999
,35.244273,32.622284,304.142000,246.104000,8.000000,7.000000,1.100000,51.163000,3.040999,2.460999
,35.244271,32.622280,317.267000,263.135000,8.000000,7.000000,1.100000,51.080000,3.173000,2.631000
,35.244271,32.622280,316.525000,262.041000,8.000000,7.000000,1.100000,51.042000,3.164999,2.619999
,35.244271,32.622280,316.603000,262.354000,8.000000,7.000000,1.100000,51.028000,3.165999,2.624000
,35.244271,32.622280,316.642000,262.940000,8.000000,7.000000,1.100000,51.002000,3.165999,2.628999
,35.244271,32.622280,316.564000,262.862000,8.000000,7.000000,1.100000,50.975000,3.165999,2.628999
,35.244271,32.622280,316.485000,262.705000,8.000000,7.000000,1.100000,50.942000,3.164999,2.627000
,35.244271,32.622280,316.993000,262.783000,8.000000,7.000000,1.100000,50.930000,3.170000,2.628000
,35.244271,32.622280,316.993000,262.823000,8.000000,7.000000,1.100000,50.893000,3.170000,2.628000
,35.244271,32.622280,316.759000,262.666000,8.000000,7.000000,1.100000,50.880000,3.167999,2.627000
,35.244271,32.622280,316.446000,262.940000,8.000000,7.000000,1.100000,50.860000,3.164000,2.628999
,35.244271,32.622280,317.071000,263.057000,8.000000,7.000000,1.100000,50.853000,3.171000,2.631000
,35.244271,32.622280,316.759000,262.901000,8.000000,7.000000,1.100000,50.853000,3.167999,2.628999
,35.244271,32.622280,316.915000,262.979000,8.000000,7.000000,1.100000,50.847000,3.168999,2.630000
,35.244271,32.622280,316.720000,262.783000,8.000000,7.000000,1.100000,50.850000,3.167000,2.628000
,35.244272,32.622280,317.150000,262.940000,8.000000,7.000000,1.100000,50.850000,3.171000,2.628999
,35.244272,32.622280,316.837000,262.901000,8.000000,7.000000,1.100000,50.825000,3.167999,2.628999
,35.244272,32.622283,318.478000,264.541000,8.000000,7.000000,1.200000,50.730000,3.184999,2.644999
,35.244272,32.622283,318.556000,264.658000,8.000000,7.000000,1.200000,50.758000,3.186000,2.647000
,35.244272,32.622283,318.243000,264.619000,8.000000,7.000000,1.200000,50.778000,3.181999,2.645999
,35.244272,32.622283,318.556000,264.580000,8.000000,7.000000,1.200000,50.807000,3.186000,2.645999
,35.244272,32.622283,318.634000,264.776000,8.000000,7.000000,1.200000,50.827000,3.186000,2.648000
,35.244272,32.622284,317.853000,263.955000,8.000000,7.000000,1.200000,50.840000,3.178999,2.640000
,35.244273,32.622286,311.837000,256.924000,8.000000,7.000000,1.200000,50.897000,3.118000,2.569000
,35.244275,32.622290,304.571000,246.455000,8.000000,7.000000,1.200000,50.994000,3.046000,2.464999
,35.244280,32.622299,318.634000,257.705000,8.000000,7.000000,1.200000,50.986000,3.186000,2.576999
,35.244288,32.622311,297.540000,229.268000,8.000000,7.000000,1.200000,51.092000,2.974999,2.292999
,35.244291,32.622316,276.915000,212.198000,8.000000,7.000000,1.200000,51.177000,2.769000,2.121999
,35.244291,32.622318,275.196000,210.791000,8.000000,7.000000,1.200000,51.243000,2.752000,2.108000
,35.244291,32.622318,274.142000,209.815000,8.000000,7.000000,1.200000,51.280000,2.740999,2.098000
,35.244294,32.622323,269.689000,208.174000,8.000000,7.000000,1.200000,51.306000,2.697000,2.082000
,35.244300,32.622332,284.728000,217.588000,8.000000,7.000000,1.100000,51.310000,2.846999,2.176000
,35.244307,32.622342,301.837000,235.440000,8.000000,7.000000,1.100000,51.284000,3.017999,2.354000
,35.244309,32.622346,299.571000,231.026000,8.000000,7.000000,1.100000,51.330000,2.996000,2.309999
,35.244308,32.622345,299.650000,231.533000,8.000000,7.000000,1.100000,51.331000,2.996999,2.315000
,35.244307,32.622343,298.321000,231.221000,8.000000,7.000000,1.100000,51.350000,2.983000,2.312000
,35.244307,32.622341,302.110000,234.580000,8.000000,7.000000,1.100000,51.330000,3.020999,2.345999
,35.244307,32.622342,302.071000,234.932000,8.000000,7.000000,1.100000,51.350000,3.020999,2.348999
,35.244308,32.622345,300.353000,232.979000,8.000000,7.000000,1.100000,51.404000,3.003999,2.329999
,35.244312,32.622353,303.439000,236.846000,8.000000,7.000000,1.100000,51.450000,3.033999,2.368000
,35.244319,32.622365,293.907000,226.416000,8.000000,7.000000,1.100000,51.480000,2.938999,2.263999
,35.244327,32.622379,285.001000,217.315000,8.000000,7.000000,1.100000,51.525000,2.849999,2.173000
,35.244335,32.622392,284.376000,214.580000,8.000000,7.000000,1.100000,51.540000,2.844000,2.145999
,35.244343,32.622405,275.743000,208.252000,8.000000,7.000000,1.100000,51.549000,2.756999,2.082999
,35.244351,32.622419,269.454000,204.033000,8.000000,7.000000,1.100000,51.588000,2.694999,2.039999
,35.244359,32.622433,259.025000,195.323000,8.000000,7.000000,1.100000,51.644000,2.589999,1.952999
,35.244368,32.622446,249.454000,192.862000,8.000000,7.000000,1.100000,51.648000,2.494999,1.929000
,35.244376,32.622460,242.032000,190.518000,8.000000,7.000000,1.100000,51.644000,2.420000,1.904999
,35.244385,32.622473,229.493000,186.807000,8.000000,7.000000,1.100000,51.682000,2.295000,1.868000
,35.244392,32.622487,207.150000,168.838000,8.000000,7.000000,1.100000,51.709000,2.072000,1.687999
,35.244399,32.622499,190.040000,154.971000,8.000000,7.000000,1.100000,51.753000,1.899999,1.549999
,35.244403,32.622506,181.525000,148.369000,8.000000,7.000000,1.100000,51.801000,1.815000,1.483999
,35.244406,32.622510,183.048000,149.658000,8.000000,7.000000,1.100000,51.832000,1.830000,1.496999
,35.244406,32.622510,182.814000,149.151000,8.000000,7.000000,1.100000,51.840000,1.827999,1.491999
,35.244405,32.622509,185.743000,151.182000,8.000000,7.000000,1.100000,51.850000,1.856999,1.511999
,35.244405,32.622509,185.665000,151.299000,8.000000,7.000000,1.100000,51.870000,1.856999,1.513000
,35.244405,32.622509,185.353000,151.533000,8.000000,7.000000,1.100000,51.880000,1.853999,1.514999
,35.244406,32.622509,185.118000,151.338000,8.000000,7.000000,1.100000,51.890000,1.850999,1.513000
,35.244405,32.622509,185.743000,151.377000,8.000000,7.000000,1.100000,51.890000,1.856999,1.514000
,35.244413,32.622520,179.884000,148.291000,8.000000,7.000000,1.100000,52.048000,1.799000,1.483000
,35.244419,32.622532,182.345000,152.198000,8.000000,7.000000,1.100000,52.130000,1.822999,1.521999
,35.244425,32.622540,190.626000,159.658000,8.000000,7.000000,1.100000,52.147000,1.906000,1.597000
,35.244426,32.622542,194.962000,162.627000,8.000000,7.000000,1.100000,52.183000,1.950000,1.626000
,35.244425,32.622541,195.353000,162.588000,8.000000,7.000000,1.100000,52.197000,1.953999,1.626000
,35.244517,32.622694,265.001000,213.799000,8.000000,7.000000,1.100000,52.720000,2.650000,2.138000
,35.244529,32.622713,272.579000,218.213000,8.000000,7.000000,1.100000,52.754000,2.726000,2.181999
,35.244539,32.622731,288.009000,232.080000,8.000000,7.000000,1.100000,52.776000,2.880000,2.321000
,35.244549,32.622749,288.360000,223.174000,8.000000,7.000000,1.100000,52.790000,2.884000,2.232000
,35.244557,32.622767,284.728000,218.487000,8.000000,7.000000,1.100000,52.813000,2.846999,2.184999
,35.244565,32.622783,281.407000,218.916000,8.000000,7.000000,1.100000,52.843000,2.813999,2.188999
,35.244574,32.622796,271.798000,211.494000,8.000000,7.000000,1.100000,52.927000,2.717999,2.115000
,35.244584,32.622810,270.431000,210.362000,8.000000,7.000000,1.100000,52.947000,2.703999,2.104000
,35.244597,32.622827,268.204000,209.229000,8.000000,7.000000,1.100000,53.010000,2.681999,2.092000
,35.244609,32.622845,251.915000,198.174000,8.000000,7.000000,1.100000,53.103000,2.519000,1.981999
,35.244620,32.622863,250.079000,196.455000,8.000000,7.000000,1.100000,53.089000,2.500999,1.965000
,35.244630,32.622881,246.564000,196.885000,8.000000,7.000000,1.100000,53.104000,2.466000,1.968999
,35.244640,32.622899,225.626000,181.612000,8.000000,7.000000,1.100000,53.082000,2.256000,1.815999
,35.244651,32.622917,195.860000,159.151000,8.000000,7.000000,1.100000,53.164000,1.958999,1.592000
,35.244662,32.622936,179.610000,148.213000,8.000000,7.000000,1.100000,53.174000,1.796000,1.481999
,35.244671,32.622955,171.720000,144.932000,8.000000,7.000000,1.100000,53.203000,1.717000,1.449000
,35.244676,32.622974,172.696000,147.549000,8.000000,7.000000,1.100000,53.202000,1.726999,1.475000
,35.244679,32.622992,170.275000,148.721000,8.000000,7.000000,1.100000,53.241000,1.702999,1.486999
,35.244684,32.623009,166.407000,141.182000,8.000000,7.000000,1.100000,53.280000,1.664000,1.411999
,35.244692,32.623030,157.892000,135.518000,8.000000,7.000000,1.100000,53.370000,1.578999,1.355000
,35.244703,32.623049,161.798000,137.823000,8.000000,7.000000,1.100000,53.405000,1.618000,1.378000
,35.244714,32.623066,165.353000,145.479000,8.000000,7.000000,1.100000,53.424000,1.654000,1.455000
